text,text_clean,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Part 5; ""Sebentar, Pak Rocky. Saya berusaha memahami kata-kata Anda, tapi kali ini saya sebagai orang Islam tak bisa terima bahwa kitab suci saya, Al-Qur'an,dianggap sebagai fiksi. Padahal saya merasakan sendiri kalau Al-Qur'an itu fakta. Terjadi pada kehi",5 sebentar rocky berusaha memahami kali orang islam terima kitab suci al qur an dianggap fiksi merasakan al qur an fakta kehidupan,0,0,0,0,0,0,0,0,0,0,0,0
ANAK SEKOLAH ZAMAN NOW\n\nMASUKNYA MENJADI CULUN SETELAH LULUS MENJADI ORANG DUNGU',anak sekolah zaman now masuknya culun lulus orang dungu,0,1,0,0,0,0,0,0,0,0,0,0
USER jauhkanlah dri godaan setan yg terkutuk',jauhkanlah godaan setan terkutuk,0,0,0,0,0,0,0,0,0,0,0,0
"tangkap pelakunya, jika polisi tidak bisa maka lengserkan jokowi R3JIM PKI",tangkap pelakunya polisi lengserkan jokowi rezim partai komunis indonesia,1,0,1,0,0,1,0,0,0,0,0,1
"USER USER Asik tapi ya gitu, budaya barat terus sampai ke jaman romawi. Suka ketuker sama critical &amp; cultural studies makanya pusing ð???",asyik ya budaya barat jaman romawi suka tertukar critical amp cultural studies pusing,0,0,0,0,0,0,0,0,0,0,0,0
"USER Keduluan sm China, produksi cangkul, traktor, penyemprot hama, genset dll \xf0\x9f\x98\x82'",keduluan cina produksi cangkul traktor penyemprot hama genset,0,0,0,0,0,0,0,0,0,0,0,0
Sesampainya disana\nDuduk dua duaan \nMakan roti buaya\nDengar lagu kitaaa\nKita menari bersama',sesampainya duduk duaan makan roti buaya dengar lagu menari,0,0,0,0,0,0,0,0,0,0,0,0
"Foto sekilas ngentot ibu kandung gue tadi malam, sengaja gue kasih sekilas dulu, mau liat respon anda semua, 100 Retwet gue kasih foto Waktu ngentot yg full body URL",foto sekilas ngentot kandung gue malam sengaja gue kasih sekilas lihat respon 100 retweet gue kasih foto ngentot full body uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
"""kemudian"" Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018 #madisa_isa",sabtu 21 4 2018 pagi masyarakat adat badui melanjutkan perjalanan kantor gubernur banten kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten curug kota serang seba baduy 2018 madisa,0,0,0,0,0,0,0,0,0,0,0,0
Gak papa kang yg penting pak abu nya masih iman dan tobat pasti di ampuni Allah swt ...ð???ð???ð???,papa kang abu nya iman tobat ampuni allah subhanahu wa taala,0,0,0,0,0,0,0,0,0,0,0,0
CERITA &amp; LAGU - SI RAJA MONYET (BAGIAN PERTAMA) URL,cerita amp lagu sih raja monyet pe uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
USER Sekarang ga jadi ya? Tadinya aku mau manggil siput kok jadi sipit sih. \xf0\x9f\x98\xad',ya memanggil siput sipit sih,0,0,0,0,0,0,0,0,0,0,0,0
"tp ini true bgt. Kyuhyun mana ada, di pantai aja pake manset gitu. udik dasar.\n\napalagi Jihoon.'",true banget kyuhyun pantai pakai manset udik dasar jihoon,1,1,1,0,0,0,0,0,1,1,0,0
"Mari membela Islam tanpa maksiat, tanpa saling memaki, mencaci, berghibah, bernamimah, melaknat,â?¦",mari membela islam maksiat memaki mencaci bergibah beradu domba melaknat,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Ummar bin khatab, ahh lu jablay siap poligami..'",ummar bin khattab ah jablay poligami,1,1,1,0,0,0,0,0,1,1,0,0
Babi betul meeting sampai 4jam sakit pinggang aku\xf0\x9f\x98\xad',babi meeting jam sakit pinggang,0,1,0,0,0,0,0,0,0,0,0,0
"// ; APA BANGET JARINGANN GW MENCRET"" :(((('",banget jaringan gue mencret,0,1,0,0,0,0,0,0,0,0,0,0
Seorang yang mengaku Kristen tetapi hidup tidak ada bedanya dengan orang - orang dunia ini menjadi demikian kabur sehingga tidak mencerminkan kemuliaan Allah dan tidak menjadi kesaksian bagi Kristus -Harold M. Freligh',mengaku kristen hidup bedanya orang orang dunia kabur mencerminkan kemuliaan allah kesaksian kristus harold freligh,0,0,0,0,0,0,0,0,0,0,0,0
USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?',ku ngentot lobang pantatmu cantik km kontol urut ukuran jari km sanggup cantik,0,1,0,0,0,0,0,0,0,0,0,0
USER Edan. Ogah :))',edan ogah,0,1,0,0,0,0,0,0,0,0,0,0
"#Video Ritual Hindu ini bukan digelar di India, melainkan di Aceh, yang menarapkan syariat Islam dengan sangat keras.",video ritual hindu digelar india aceh menerapkan syariat islam keras,0,0,0,0,0,0,0,0,0,0,0,0
Kita harus bersiap dalam serangan yang dilakukan bangsa yahudi. Kita harus tingkatkan iman dan taqwa kita kepada Allah SWT -kata yang khutbah-',serangan bangsa yahudi tingkatkan iman takwa allah subhanahu wa taala khotbah,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Baca lagi haditsnya yg benar. Pensyariatan shaum asyura &amp; aqiqah bukan karena ittiba'/ikuti ajaran Yahudi dan adat Arab, tapi krn para sahabat ittiba sunnah Nabi.\nGamis itu hkmnya mubah seperti sarung, peci, koko. Tdk a",baca hadisnya pensyariatan puasa asyura amp akikah ittiba ikuti ajaran yahudi adat arab sahabat ittiba sunnah nabi gamis hukumnya mubah sepe i sarung peci koko a,0,0,0,0,0,0,0,0,0,0,0,0
"USER ""Musik milenial emang sampah, mending dibilang tua daripada jadi (indie idiot)""..\nMaksud km indie disini apa ? Musik modern ?\nIndie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lain(mandiri).Musisi old udh indie sejak dulu'",musik milenial sampah mending dibilang tua indie idiot maksud km indie musik modern indie berasal musik independent bro a ian musisi menggantung nasib mandiri musisi old indie,0,1,0,0,0,0,0,0,0,0,0,0
"USER hey, banyak orang munafik jaman sekarang ya kamu harus tau itu'",he orang munafik jaman ya tau,0,0,0,0,0,0,0,0,0,0,0,0
"Menjelang thn baru gak dapat ide buat makan sama doi? Kesini aja sob! Wrung PEMPEK PLMBNG. Jln. WR SUPRATMAN SENGGOL BUDAYA, TOHPATI.",menjelang ide makan kesini bro warung pempek palembang jalan wr supratman senggol budaya tohpati,0,0,0,0,0,0,0,0,0,0,0,0
"Su Pin siswi SD Katolik Karya Yosef, 1978-1983, istrinya Ronaldo Pardede. Su Pin shi wo de qizi ... wo de ... RoDe ... Ronaldo Pardede qizi.'",su pin siswi sekolah dasar katolik karya yosef 1978 1983 istrinya ronaldo pardede su pin syiah oi deh gizi oi deh rode ronaldo pardede gizi,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Semua daerah bukannya udh menyuarakan #2019GantiPresiden , hanya kampung cebong yg belum \xf0\x9f\x98\x84'",daerah menyuarakan 2019 ganti presiden kampung cebong,1,1,0,1,0,0,0,0,1,0,1,0
USER USER Wkwkwkwkwkwkk kebayang monyet kera sakti\xf0\x9f\x98\x82\xf0\x9f\x98\x82',wkwk terbayang monyet kera sakti,0,0,0,0,0,0,0,0,0,0,0,0
Fuyyyyyoooo babi laaa mindfuck sial dah ada dalam kepala otak aku terfikir perkara jijik ni. Fuck',fuyyyyyoooo babi laaa mindfuck sial kepala otak terpikir perkara jijik nih fuck,1,1,1,0,0,0,0,0,1,1,0,0
"Bangsat, Rocky Gerung Pendukung 212 Sebut Kitab Suci Itu Fiksi, Al-Quran Fiksi? Laknat Kau!",bangsat rocky gerung pendukung 212 kitab suci fiksi al alquran fiksi laknat,1,1,1,0,1,0,0,0,0,1,0,0
USER Gak tuh.. Aku ngelap mulutku pake taplak meja',mengelap mulutku pakai taplak meja,0,0,0,0,0,0,0,0,0,0,0,0
_klompok radikal mengkampanyekan scara trang-trangan bahwa org kristen haram hukumnya menjadi kpala daerah._ tetapi kita tdk akn membalas #kitaagamakasih.',kelompok radikal mengkampanyekan terang terang orang kristen haram hukumnya kepala daerah membalas agama kasih,0,0,0,0,0,0,0,0,0,0,0,0
Ini ibukota jakarta byar pet terus.... Woooui kunyuk listrik naek terus mutu ambrol terus',kota jaka a byar pet woooui kunyuk listrik mutu ambrol,1,1,0,1,0,0,0,0,1,0,1,0
RT USER USER USER Prabowo udah kadaluarsa,prabowo kadaluarsa,1,0,1,0,0,0,0,0,1,1,0,0
"Daya beli turun, data kemiskinan di olah2, harga2 naik tak terjangkau, kebutuhan hidup rakyat makin sulit, kesenjangan semakin lebar, hutang bengkak tak karuan, bagi2 jabatan terus terjadi, aset negara di jual2. TKA banjir. Dll.",daya beli turun data kemiskinan olah olah harga harga terjangkau kebutuhan hidup rakyat sulit kesenjangan lebar hutang bengkak karuan jabatan aset negara jual jual tenaga kerja asing banjir,1,0,1,0,0,0,0,0,1,1,0,0
Ketika USER memberikan pujian kepada USER dan team USER yg super militan! ; ; Inilah yg membuat gerakan; #2019GantiPresiden akan dihadang dg berbagai cara.; ; Inshaa Allah kita tetap yakin; #2019PrabowoAnisMatta; Solusi tepat buat negeri,pujian tim super militan gerakan 2019 ganti presiden dihadang insya allah 2019 prabowo anis matta solusi negeri,1,0,0,1,0,0,0,0,1,0,1,0
USER Oh iya lo mah bukan saram ya bang\n\nLo sarap',oh iya seram ya bang lo sarap,1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER USER USER USER susu onta ya, Hin?'",susu onta ya hina,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Pernah denger dulu, sebelum ada rumor itu katanya emang ada yang namanya matthew tapi bukan orang Indonesia. Nah itu dia yang bikin bingung, tiba-tiba muncul nama matthew soeharsono, yang sekolah di sini rumahnya disini. Sampe make foto martin tai kan'",dengar rumor namanya matthew orang indonesia bikin bingung muncul nama matthew soeharsono sekolah rumahnya make foto in tai,0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER org yg tingkat kebenciannya tinggi sama rezim ini, biasanya apa aja dianggap salah. kok cm dpt 51%,? kok gak stop kontrak saja? kagak pernah ada bersyukurnya.dasa pala lu peang...'",orang tingkat kebenciannya rezim dianggap salah 51 stop kontrak bersyukurnya dasa pala peang,1,0,1,0,0,0,1,0,0,1,0,0
"USER USER USER USER Kecebong banyak bacot, utang numpuk di bolang bagus, infrastruktur cuma 2% di bilang selesai smua, bandara juga di akui Cebong lu kebangetan ya'",kecebong bacot utang menumpuk bocah petualang bagus infrastruktur 2 bilang selesai bandara akui cebong kebangetan ya,1,1,0,1,0,0,0,0,1,0,1,0
Melepaskan orang yang kamu cintai jauh lebih sulit dibanding menerima cinta yang baru yang asing bagi hatimu.#RobotBijak ##BotZidanCreative',melepaskan orang cintai sulit dibanding menerima cinta asing hatimu robot bijak bot zidan creative,0,0,0,0,0,0,0,0,0,0,0,0
"Allah hu Barbar perintahkan penggal kafir, dibenarkan Bang Fahri? Allah hu Barbar ngajarkan cocok2 penis, ini benar?",allah hu barbar perintahkan penggal kafir dibenarkan bang fahri allah hu barbar mengajarkan cocok cocok penis,1,1,0,1,1,0,0,1,0,0,1,0
USER *menunggu serbuan onta pemuja turki*',menunggu serbuan onta pemuja turki,1,1,0,1,0,0,0,0,1,0,1,0
USER USER JABLAY. pacar gua balikin dulu bangsat. gua mau belajar gak jadi jadi \xf0\x9f\x98\xad',jablay pacar gue kembalikan bangsat gue belajar,1,1,1,0,0,0,0,1,0,1,0,0
USER USER Qurban pake onta apa sapi? \xf0\x9f\x98\x85',kurban pakai onta sapi,0,0,0,0,0,0,0,0,0,0,0,0
"Anda yg ahli sejarah Islam atau pakar Islam, silahkan dibantah kebenaran informasi ini demi kebaikan bangsa & negara",ahli sejarah islam pakar islam silakan dibantah kebenaran informasi kebaikan bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
"USER USER Ini bukan tentang mayoritas atau minoritas. Tapi masalah konsep. Sependek pengetahuan saya, tdk ada perintah dlm kitab suci kristen, budha, hindu yg melarang memilih pemimpin, atau teman, atau pegawai, diluar agama mereka.'",mayoritas minoritas konsep sependek pengetahuan perintah kitab suci kristen buddha hindu melarang memilih pemimpin teman pegawai agama,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: banyak banget lelaki brengsek di dunia ini\n\nmudah2an kamu gak termasuk ya URL,banget lelaki berengsek dunia mudah mudahan ya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
USER Najis anjer gua masih doyan lobang',najis anjir gue suka lobang,0,1,0,0,0,0,0,0,0,0,0,0
Ning teras lantai 2 sebelah kamarmu. Saksi bisu hubungan mu karo aku.',ning teras lantai 2 sebelah kamarmu saksi bisu hubungan mu,0,0,0,0,0,0,0,0,0,0,0,0
jadi cewe bejat bgt si cy.',cewek bejat banget sih cy,1,1,1,0,0,0,0,1,0,1,0,0
Anies Sandi telah gagal memimpin DKI bahkan sebelum dilantik,anies sandi gagal memimpin daerah khusus ibukota dilantik,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Di Katolik bisa dibatalkan kok pernikahannya tentunya dengan alasan2',katolik dibatalkan pernikahannya alasan alasan,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: #RETWEET \nDigoyang sampe basah.. \xf0\x9f\x98\x9d \n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #ngentot \n#videongentot #Vi\xe2\x80\xa6',retweet digoyang basah horny memek colok memek colok memek jembut memek becek ngentot video ngentot vi,0,1,0,0,0,0,0,0,0,0,0,0
"USER Gereja suku banyak. Tata ibadah, nyanyian bahkan cara berpakaian sesuai kebiasaan gereja lokal.\n\nOrang katolik pun bahkan suda tida dominan pake latin lagi'",gereja suku tata ibadah nyanyian berpakaian sesuai kebiasaan gereja lokal orang katolik dominan pakai latin,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Mungkin ilmu agama anda sangat luas &amp; shaleh. Tp saya ragu melihat sebagian akun2 yg anda follow. Alangkah lbh elok anda jg memberi contoh teman2 anda terlebih dahulu cara menyampaikan pendapat dgn bil hikmah? Salam,ilmu agama luas amp saleh ragu akun akun follow alangkah elok contoh teman teman pendapat bil hikmah salam,0,0,0,0,0,0,0,0,0,0,0,0
USER USER tempat tidurnya di ruang kerjanya di USER bisa Jadi saksi bisu niiy\xf0\x9f\x98\x85 USER',tidurnya ruang kerjanya saksi bisu nih,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Part3 . Anjing Enk bgt ... Si ganteng bertato Ngerasain setiap sodokan kontol gw\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,3 anjing enak banget sih ganteng be merasakan sodokan kontol gue uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER Agama yg memiliki kitab suci, klo nggak memiliki kitab suci ya cuek saja bro.",agama memiliki kitab suci memiliki kitab suci ya cuek bro,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Hentakan manja dr anak kuliahan, katanya penasaran pengen nyobain bool ya udah ade kasih aja asal kan ngga tanggung jawab k\xe2\x80\xa6'",hentakan manja anak kuliahan penasaran mencoba bool ya adek kasih tanggung k,0,1,0,0,0,0,0,0,0,0,0,0
RT USER Selanjutnya...Lengserkan jokowi,lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
"7. Presiden USER: Saya ingin mendengar laporan detail mengenai persiapan baik infrastruktur, venue, maupun non-venue dan persiapan teknis pelaksanaan #JokowiPacuPromosiAsianGames #YukPromosikanAsianGames18",7 presiden mendengar laporan detail persiapan infrastruktur non persiapan teknis pelaksanaan jokowi pacu promosi asian games ayo promosikan asian games 2018,0,0,0,0,0,0,0,0,0,0,0,0
"Makcik cina sebelah katil no 3 ni walau dia dah pinda wad,tapi dia ingat juga kebaikan n pertolongan selama berjiran.. Hri ni dia datang bagi buah tangan Alhamdulillah sunggu baik anty cina\xf0\x9f\x98\x8d Terima kasih.'",makcik cina sebelah katil no 3 nih pinda kebaikan pe olongan berjiran nih buah tangan alhamdulillah sungguh anti cina terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Iki apik biyat, senng aku nyawang poto iki. Presiden Jancuk dan semoga yang disamping berkenan jadi Wakil Presidennya. Minimal penasihat Presiden Jancukers. Heuheuheu \xf0\x9f\x98\x82'",apik biyat senang nyawang foto presiden jancuk semoga disamping berkenan wakil presidennya minimal penasihat presiden jancuker huhu,1,1,1,0,0,0,0,0,1,1,0,0
RT USER: Gue yakin banget itu tim sukses yang ngomong juga bukan siapa-apa dibanding ijp itu contoh politik busuk dari team anies sandi,gue banget tim sukses berbicara dibanding imbal jasa penjaminan contoh politik busuk tim anies sandi,1,1,0,1,0,0,0,0,1,0,1,0
OTAK KADAL.. DIKTATOR JOKOWI ITU TUKANG tipu BIADAB. DIA JANJI MAU MENYELESAIKAN PELANGGARAN HAM EH MALAH GEBUK PKI,otak kadal diktator jokowi tukang tipu biadab janji menyelesaikan pelanggaran ham eh gebuk partai komunis indonesia,1,1,1,0,0,0,0,0,1,1,0,0
USER lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,pilih ahok pilih iman koruptor munafik bodoh,1,1,1,0,0,0,0,0,1,1,0,0
USER Sumpah ga lucu bgt jadiin autis bahan bercandaan',sumpah lucu banget jadikan autis bahan bercandaan,0,0,0,0,0,0,0,0,0,0,0,0
USER 1. Mengandung ekstrak lidah buaya 2. Tidak mengandung alkohol 3. Memiliki rasa manis 4. Tidak bereaksi terhadap obat lain',1 mengandung ekstrak lidah buaya 2 mengandung alkohol 3 memiliki manis 4 bereaksi obat,0,0,0,0,0,0,0,0,0,0,0,0
Bekasi panasnya sinting !',bekasi panasnya sinting,0,1,0,0,0,0,0,0,0,0,0,0
"USER Goblog, makanya ilmu itu dipelihara. Otakmu udh usang beneran din?'",goblok ilmu dipelihara otakmu usang benaran din,1,1,1,0,0,0,0,0,1,1,0,0
"Pak USER sbg Muslim Anda harus diintrogasi, mengatakan Tuhan menciptakan segala sesuatunya berpasangan",muslim diintrogasi tuhan menciptakan berpasangan,1,0,1,0,1,0,0,0,0,1,0,0
USER 1. Tidak Perih pada Luka Sariawan \n2. Kemasanya Finger Off yang tidak bersentuhan dengan luka \n3. Mengandung Ekstrak lidah buaya \n4. Aman Digunakn Bayi &amp; Anak-anak \n5. Memiliki Rasa Manis \n6. Tidak bereaksi terhadap Obat lain \n7. t,1 perih luka sariawan n2 kemasanya finger off bersentuhan luka n3 mengandung ekstrak lidah buaya n4 aman bayi amp anak anak n5 memiliki manis n6 bereaksi obat n7 t,0,0,0,0,0,0,0,0,0,0,0,0
"Emang kalo mau PACARAN harus punya PACAR dulu ya? Terus, kalo kita mau SARAPAN harus jadi SARAP dulu, gitu? #galau'",pacaran pacar ya sarapan sarap galau,0,1,0,0,0,0,0,0,0,0,0,0
2018. Jadi terngiang kisah kisah ibu bapak yang dulu tak memiliki gawai gawai mutakhir. surat menjadi saksi bisu rasa rindu mereka. tulisan tangan yang dibalas dalam waktu lama. tidak dibalas langsung ataupun sebentar. setidaknya hati bisa tenang sejenak,2018 terngiang kisah kisah memiliki gawai gawai mutakhir surat saksi bisu rindu tulisan tangan dibalas dibalas langsung sebentar hati tenang,0,0,0,0,0,0,0,0,0,0,0,0
"Pendapat Om Rocky bukan hal yang baru bahkan cenderung ketinggalan, coba kalian bayangkan 8 tahun yang lalu sudah ada Anak Bangsa yang berpendapat bahwa Kitab Suci itu Fiksi yang diyakini, jika itu menista Agama mengapa pada saat itu tidak diproses hukum #",pendapat om rocky cenderung ketinggalan coba bayangkan 8 anak bangsa berpendapat kitab suci fiksi diyakini menista agama diproses hukum,0,0,0,0,0,0,0,0,0,0,0,0
USER Hahahahaha.... manusia jadi2an no 1..! #2019GantiPresiden #2019GantiPresiden #2019GantiPresiden ..nyata untuk perubahan Indonesia..,haha manusia jadian no 1 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden nyata perubahan indonesia,1,0,1,0,0,0,0,0,1,1,0,0
"Semakin seru, keika US menaikan 10% biaya tarif untuk produk tambahan mereka ke China yg bernilai 500 Miliar USD. Ketika publik dan parlemen US menyutujui ini, kita bisa liat apakah China bisa membalas atau bahkan hanya keteteran. Tapi ujung2nya Indonesi",seru keika us menaikkan 10 biaya tarif produk tambahan cina bernilai 500 miliar usd publik parlemen us menyutujui lihat cina membalas keteteran ujung ujungnya indonesia,0,0,0,0,0,0,0,0,0,0,0,0
Peristiwa Mei 98 Refleksi Puncak Kemarahan Rakyat pada rezim MILITERISTIK !!!; Maukah Kita #Presiden Militeristik yg sdh terbukti membuat Indonesia Bangkrut !!!;,peristiwa mei 98 refleksi puncak kemarahan rakyat rezim militeristik maukah presiden militeristik terbukti indonesia bangkrut,1,0,0,1,0,0,0,0,1,0,1,0
"USER USER USER Botul kali itu ! Herannya aku knp warga jakarta tidak mncari tau knp dia dipecat dari mentri jokowi.\nAnies di pecat karena\nBODOH\nTOLOL\nFAKIR IDE\nMISQEEN NALAR !!!!\nSang presiden bukan ABS, beliau perhatikan s",kali herannya warga jaka a mencari tau dipecat menteri jokowi anies pecat bodoh tolol fakir ide miskin nalar sang presiden habis beliau perhatikan si,1,1,1,0,0,0,0,0,1,1,0,0
"Subhanallah, Apalagi kalau ahok sampai divonis tidak bersalah, Naudzubillahmindzalik. Tanda wajib lengserkan jokowi",subhanallah ahok divonis bersalah naudzubillahimindzalik tanda wajib lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
USER USER USER Suka2 gw mau di ekspresikan dmn...\nPresiden kita ??????...gw ngga milih dia tuh..\nYa klo nyadar banyak haters harusnya tau diri ...bukan malah makin edan sibuk nipu rakyat',suka suka gue ekspresikan presiden gue memilih nya menyadari hater tau edan sibuk menipu rakyat,1,1,1,0,0,0,1,0,0,1,0,0
